# BASE	VAL1
# colour	250:0:0
37396	-11.10
37399	-8.40
37402	-7.95
37405	-9.82
37408	-9.82
37411	-9.82
37414	-9.17
37417	-10.76
37420	-11.93
37423	-7.85
37426	-6.60
37429	-8.45
37432	-9.51
37435	-9.37
37438	-9.37
37441	-9.87
37444	-10.43
37447	-11.94
37450	-11.02
37453	-9.87
37456	-8.71
37459	-10.32
37462	-9.04
37465	-13.78
37468	-9.26
37471	-8.88
37474	-10.01
37477	-8.88
37480	-8.83
37483	-7.92
37486	-6.49
37489	-6.49
37492	-7.99
37495	-10.92
37498	-12.68
37501	-12.68
37504	-12.68
37507	-12.68
37510	-14.96
37513	-10.10
37516	-7.44
37519	-8.50
37522	-9.36
37525	-9.36
37528	-9.36
37531	-9.28
37534	-9.35
37537	-9.35
37540	-7.11
37543	-7.11
37546	-9.70
37549	-10.54
37552	-10.54
37555	-7.40
37558	-11.30
37561	-12.87
37564	-13.00
37567	-13.00
37570	-13.00
37573	-13.00
37576	-13.00
37579	-12.87
37582	-11.28
37585	-11.28
37588	-12.70
37591	-10.52
37594	-11.16
37597	-11.16
37600	-11.16
37603	-11.54
37606	-12.24
37609	-8.48
37612	-8.48
37615	-8.34
37618	-5.91
37621	-6.56
37624	-6.87
37627	-6.87
37630	-3.51
37633	-3.51
37636	-3.51
37639	-6.56
37642	-6.56
37645	-6.56
37648	-6.22
37651	-8.18
37654	-8.18
37657	-3.77
37660	-7.40
37663	-7.40
37666	-7.40
37669	-7.40
37672	-7.40
37675	-7.40
37678	-7.72
37681	-7.72
37684	-7.72
37687	-9.68
37690	-10.30
37693	-10.30
37696	-9.54
37699	-9.76
37702	-9.76
37705	-9.76
37708	-9.76
37711	-8.99
37714	-7.08
37717	-5.86
37720	-5.12
37723	-7.32
37726	-8.19
37729	-9.69
37732	-10.17
37735	-11.01
37738	-11.01
37741	-11.01
37744	-11.01
37747	-10.16
37750	-10.16
37753	-10.40
37756	-8.13
37759	-8.13
37762	-7.90
37765	-3.95
37768	-6.54
37771	-6.49
37774	-2.52
37777	-1.37
37780	-0.87
37783	-5.48
37786	-7.11
37789	-7.11
37792	-6.79
37795	-9.52
37798	-9.69
37801	-8.60
37804	-9.27
37807	-9.81
37810	-9.80
37813	-9.80
37816	-9.63
37819	-5.70
37822	-4.01
37825	-1.99
37828	-1.99
37831	-1.99
37834	-6.93
37837	-6.93
37840	-9.15
37843	-3.43
37846	-3.43
37849	-2.60
37852	-5.44
37855	-2.80
37858	-5.87
37861	-5.87
37864	-5.87
37867	-6.65
37870	-8.37
37873	-8.37
37876	-8.37
37879	-8.32
37882	-8.00
37885	-8.00
37888	-7.01
37891	-7.01
37894	-5.65
37897	-5.65
37900	-5.93
37903	-5.61
37906	-1.70
37909	-2.82
37912	-6.62
37915	-8.24
37918	-6.69
37921	-7.44
37924	-5.92
37927	-5.92
37930	-5.92
37933	-5.92
37936	-4.22
37939	-4.69
37942	-5.82
37945	-5.99
37948	-5.99
37951	-7.86
37954	-7.86
37957	-7.69
37960	-7.32
37963	-5.21
37966	-5.05
37969	-5.96
37972	-7.98
37975	-10.58
37978	-8.86
37981	-11.34
37984	-8.85
37987	-11.67
37990	-13.08
37993	-6.47
37996	-7.90
37999	-7.84
38002	-7.46
38005	-6.10
38008	-5.55
38011	-8.73
38014	-9.41
38017	-9.41
38020	-7.85
38023	-7.78
38026	-8.59
38029	-9.45
38032	-5.41
38035	-10.52
38038	-11.61
38041	-11.61
38044	-11.61
38047	-11.61
38050	-11.61
38053	-8.20
38056	-8.20
38059	-12.18
38062	-8.61
38065	-8.27
38068	-8.98
38071	-8.27
38074	-8.27
38077	-9.12
38080	-5.68
38083	-8.82
38086	-8.21
38089	-8.21
38092	-8.88
38095	-8.88
38098	-8.59
38101	-8.59
38104	-10.11
38107	-8.85
38110	-8.85
38113	-5.74
38116	-5.74
38119	-5.74
38122	-5.74
38125	-5.74
38128	-5.45
38131	-5.45
38134	-5.45
38137	-2.75
38140	-3.93
38143	-5.94
38146	-7.54
38149	-7.54
38152	-7.54
38155	-8.46
38158	-8.72
38161	-7.93
38164	-8.96
38167	-12.47
38170	-12.34
38173	-10.36
38176	-9.20
38179	-6.86
38182	-6.86
38185	-6.86
38188	-6.67
38191	-5.75
38194	-5.12
38197	-2.77
38200	-1.61
38203	-0.60
38206	-1.00
38209	-1.00
38212	-1.00
38215	-1.00
38218	-0.95
38221	-0.95
38224	-0.95
38227	-0.95
38230	-6.77
38233	-7.37
38236	-6.70
38239	-6.42
38242	-6.42
38245	-6.42
38248	-6.42
38251	-6.42
38254	-7.38
38257	-9.11
38260	-9.11
38263	-9.11
38266	-8.79
38269	-4.89
38272	-7.25
38275	-8.00
38278	-7.96
38281	-7.96
38284	-7.96
38287	-7.96
38290	-7.96
38293	-7.90
38296	-7.90
38299	-7.90
38302	-7.90
38305	-5.95
38308	-3.13
38311	-1.03
38314	-1.26
38317	-2.44
38320	-2.44
38323	-2.44
38326	-6.69
38329	-7.58
38332	-3.28
38335	-3.38
38338	-4.49
38341	-4.57
38344	-3.54
38347	-3.54
38350	-4.44
38353	-4.79
38356	-6.06
38359	-7.36
38362	-14.12
38365	-10.92
38368	-9.71
38371	-9.71
38374	-9.71
38377	-9.71
38380	-7.58
38383	-8.44
38386	-9.78
38389	-6.52
38392	-6.52
38395	-6.52
38398	-6.72
38401	-7.09
38404	-7.51
38407	-8.25
38410	-9.67
38413	-8.18
38416	-10.16
38419	-10.62
38422	-12.34
38425	-8.85
38428	-12.91
38431	-12.48
38434	-10.76
38437	-10.72
38440	-10.72
38443	-10.72
38446	-10.72
38449	-8.12
38452	-8.80
38455	-9.30
38458	-10.87
38461	-9.30
38464	-11.53
38467	-10.09
38470	-10.99
38473	-13.37
38476	-13.37
38479	-14.56
38482	-9.74
38485	-9.68
38488	-8.69
38491	-9.92
38494	-7.55
38497	-10.22
38500	-9.63
38503	-8.97
38506	-9.42
38509	-9.10
38512	-8.89
38515	-6.97
38518	-6.92
38521	-6.89
38524	-6.89
38527	-7.47
38530	-8.34
38533	-8.34
38536	-9.21
38539	-10.08
38542	-10.08
38545	-8.73
38548	-6.50
38551	-8.26
38554	-8.26
38557	-8.26
38560	-7.76
38563	-6.88
38566	-8.63
38569	-10.88
38572	-13.07
38575	-7.14
38578	-9.52
38581	-6.82
38584	-6.82
38587	-6.82
38590	-6.82
38593	-7.58
38596	-7.65
38599	-8.17
38602	-9.44
38605	-9.40
38608	-6.48
38611	-7.40
38614	-7.38
38617	-9.05
38620	-10.39
38623	-10.39
38626	-10.39
38629	-10.39
38632	-11.15
38635	-11.15
38638	-9.24
38641	-8.66
38644	-9.53
38647	-9.53
38650	-8.64
38653	-8.64
38656	-6.52
38659	-3.07
38662	-2.98
38665	-2.26
38668	-2.31
38671	-2.68
38674	-3.70
38677	-4.44
38680	-3.38
38683	-5.24
38686	-8.49
38689	-9.39
38692	-9.40
38695	-11.90
38698	-11.90
38701	-11.90
38704	-11.90
38707	-11.81
38710	-10.13
38713	-10.13
38716	-7.73
38719	-6.50
38722	-4.79
38725	-13.25
38728	-13.49
38731	-9.21
38734	-9.21
38737	-7.04
38740	-7.04
38743	-7.04
38746	-8.61
38749	-8.72
38752	-12.61
38755	-8.06
38758	-8.06
38761	-8.06
38764	-9.25
38767	-8.96
38770	-9.83
38773	-9.64
38776	-8.41
38779	-10.27
38782	-10.27
38785	-10.36
38788	-10.36
38791	-9.67
38794	-9.98
38797	-10.36
38800	-11.29
38803	-9.61
38806	-9.61
38809	-13.20
38812	-12.66
38815	-9.09
38818	-9.08
38821	-8.34
38824	-8.59
38827	-9.25
38830	-9.16
38833	-8.05
38836	-8.05
38839	-8.97
38842	-9.67
38845	-7.27
38848	-5.75
38851	-5.39
38854	-7.25
38857	-6.00
38860	-6.00
38863	-6.00
38866	-4.64
38869	-5.47
38872	-2.86
38875	-2.31
38878	-3.42
38881	-3.74
38884	-3.74
38887	-5.97
38890	-3.37
38893	-4.83
38896	-4.65
38899	-4.65
38902	-4.58
38905	-6.98
38908	-6.60
38911	-6.17
38914	-6.17
38917	-6.21
38920	-7.92
38923	-8.38
38926	-6.17
38929	-6.17
38932	-2.41
38935	-2.41
38938	-2.41
38941	-1.14
38944	-0.65
38947	-3.40
38950	-3.79
38953	-3.79
38956	-5.33
38959	-5.65
38962	-5.65
38965	-4.36
38968	-4.36
38971	-4.36
38974	-4.36
38977	-4.36
38980	-4.36
38983	-9.26
38986	-8.67
38989	-8.67
38992	-8.67
38995	-8.67
38998	-8.60
39001	-9.11
39004	-7.38
39007	-7.23
39010	-7.23
39013	-7.23
39016	-7.23
39019	-7.11
39022	-9.78
39025	-10.77
39028	-10.77
39031	-10.77
39034	-14.51
39037	-14.24
39040	-10.04
39043	-12.69
39046	-15.28
39049	-16.86
39052	-16.86
39055	-14.76
39058	-14.46
39061	-14.96
39064	-14.96
39067	-12.43
39070	-14.27
39073	-14.97
39076	-14.97
39079	-14.83
39082	-9.87
39085	-8.13
39088	-7.99
39091	-6.27
39094	-6.27
39097	-6.27
39100	-6.27
39103	-5.00
39106	-0.00
39109	-0.00
39112	-0.00
39115	-0.54
39118	-0.60
39121	-0.60
39124	-0.66
39127	-1.91
39130	-5.43
39133	-7.29
39136	-7.29
39139	-9.49
39142	-11.74
39145	-11.74
39148	-11.42
39151	-12.44
39154	-12.44
39157	-12.44
39160	-12.44
39163	-10.97
39166	-8.74
39169	-9.07
39172	-8.22
39175	-8.87
39178	-7.81
39181	-7.75
39184	-7.75
39187	-7.75
39190	-8.60
39193	-9.54
39196	-11.68
39199	-11.68
39202	-11.68
39205	-11.66
39208	-11.90
39211	-11.31
39214	-12.37
39217	-12.37
39220	-12.28
39223	-11.72
39226	-15.61
39229	-8.69
39232	-9.56
39235	-11.25
39238	-8.51
39241	-8.60
39244	-9.18
39247	-9.18
39250	-7.92
39253	-8.81
39256	-8.81
39259	-8.28
39262	-7.43
39265	-8.30
39268	-9.82
39271	-8.30
39274	-8.59
39277	-8.56
39280	-8.56
39283	-8.20
39286	-7.66
39289	-6.06
39292	-8.33
39295	-9.06
39298	-9.00
39301	-8.33
39304	-8.33
39307	-8.33
39310	-9.00
39313	-8.85
39316	-8.08
39319	-7.86
39322	-7.68
39325	-7.68
39328	-7.74
39331	-7.68
39334	-7.68
39337	-8.53
39340	-7.64
39343	-10.62
39346	-8.47
39349	-8.47
39352	-10.89
39355	-10.02
39358	-10.02
39361	-10.02
39364	-10.02
39367	-8.71
39370	-9.64
39373	-9.95
39376	-12.39
39379	-13.10
39382	-12.99
39385	-12.99
39388	-13.26
39391	-14.21
39394	-11.56
39397	-11.13
39400	-11.13
39403	-13.34
39406	-14.20
39409	-14.20
39412	-13.92
39415	-10.45
39418	-8.84
39421	-9.87
39424	-11.48
39427	-11.48
39430	-11.60
39433	-11.53
39436	-11.53
39439	-9.46
39442	-8.62
39445	-8.62
39448	-5.55
39451	-9.02
39454	-3.51
39457	-3.51
39460	-3.34
39463	-3.34
39466	-3.48
39469	-1.50
39472	-1.67
39475	-2.00
39478	-1.05
39481	-7.81
39484	-7.81
39487	-7.81
39490	-7.81
39493	-7.81
39496	-7.81
39499	-7.64
39502	-4.16
39505	-4.31
39508	-4.31
39511	-4.52
39514	-7.35
39517	-6.29
39520	-6.36
39523	-6.36
39526	-9.92
39529	-8.93
39532	-8.93
39535	-8.84
39538	-3.97
39541	-3.97
39544	-3.97
39547	-3.80
39550	-4.38
39553	-4.82
39556	-6.85
39559	-6.85
39562	-6.83
39565	-6.83
39568	-6.83
39571	-9.04
39574	-4.93
39577	-3.55
39580	-4.31
39583	-4.68
39586	-5.65
39589	-6.08
39592	-8.59
39595	-9.99
39598	-6.84
39601	-6.70
39604	-9.44
39607	-7.33
39610	-7.33
39613	-7.33
39616	-8.78
39619	-8.92
39622	-8.92
39625	-4.85
39628	-5.02
39631	-8.34
39634	-8.48
39637	-7.80
39640	-7.32
39643	-7.67
39646	-8.10
39649	-8.10
39652	-7.93
39655	-7.32
39658	-7.32
39661	-3.98
39664	-4.21
39667	-4.58
39670	-10.13
39673	-7.59
39676	-8.51
39679	-9.61
39682	-9.61
39685	-7.63
39688	-6.91
39691	-11.89
39694	-10.88
39697	-11.12
39700	-12.41
39703	-12.73
39706	-9.94
39709	-9.94
39712	-13.10
39715	-13.24
39718	-10.50
39721	-11.72
39724	-10.03
39727	-9.61
39730	-8.71
39733	-8.86
39736	-9.53
39739	-7.25
39742	-7.25
39745	-8.87
39748	-8.11
39751	-8.41
39754	-8.41
39757	-10.33
39760	-9.02
39763	-9.02
39766	-10.18
39769	-10.50
39772	-12.92
39775	-13.79
39778	-13.79
39781	-9.36
39784	-9.45
39787	-10.13
39790	-7.90
39793	-5.91
39796	-4.13
39799	-2.60
39802	-5.05
39805	-4.15
39808	-6.17
39811	-7.48
39814	-7.97
39817	-8.79
39820	-7.99
39823	-8.87
39826	-8.80
39829	-8.80
39832	-11.42
39835	-10.94
39838	-10.94
39841	-8.89
39844	-9.84
39847	-13.19
39850	-13.19
39853	-13.19
39856	-10.25
39859	-10.23
39862	-12.59
39865	-11.75
39868	-11.75
39871	-11.75
39874	-11.75
39877	-12.57
39880	-11.95
39883	-10.62
39886	-10.62
39889	-11.02
39892	-11.59
39895	-11.08
39898	-11.17
39901	-11.08
39904	-11.08
39907	-11.33
39910	-10.02
39913	-10.02
39916	-10.02
39919	-10.02
39922	-9.97
39925	-9.97
39928	-8.92
39931	-8.92
39934	-8.28
39937	-7.83
39940	-7.73
39943	-7.65
39946	-9.13
39949	-10.43
39952	-10.43
39955	-11.24
39958	-11.68
39961	-11.68
39964	-11.68
39967	-11.68
39970	-10.78
39973	-10.78
39976	-11.62
39979	-11.62
39982	-11.62
39985	-8.16
39988	-7.63
39991	-8.09
39994	-8.09
39997	-11.40
40000	-8.95
40003	-8.95
40006	-8.95
40009	-7.55
40012	-6.92
40015	-6.92
40018	-9.32
40021	-9.78
40024	-7.27
40027	-10.62
40030	-7.56
40033	-8.82
40036	-10.34
40039	-8.82
40042	-8.82
40045	-8.99
40048	-11.20
40051	-9.78
40054	-9.78
40057	-9.78
40060	-11.93
40063	-9.85
40066	-8.35
40069	-10.01
40072	-10.91
40075	-10.34
40078	-10.34
40081	-10.34
40084	-10.31
40087	-10.31
40090	-10.22
40093	-8.76
40096	-8.67
40099	-6.99
40102	-6.99
40105	-6.80
40108	-10.95
40111	-10.95
40114	-14.36
40117	-10.42
40120	-4.96
40123	-4.96
40126	-5.12
40129	-5.12
40132	-5.12
40135	-5.12
40138	-4.10
40141	-3.59
40144	-3.59
40147	-3.73
40150	-7.39
40153	-7.39
40156	-8.29
40159	-7.45
40162	-5.21
40165	-4.76
40168	-3.09
40171	-3.75
40174	-4.82
40177	-7.99
40180	-7.99
40183	-8.60
40186	-8.91
40189	-8.74
40192	-9.99
40195	-10.30
40198	-10.30
40201	-8.39
40204	-7.87
40207	-7.75
40210	-7.94
40213	-8.27
40216	-8.27
40219	-8.27
40222	-8.91
40225	-6.88
40228	-6.88
40231	-6.88
40234	-6.88
40237	-6.88
40240	-9.55
40243	-9.55
40246	-9.55
40249	-9.55
40252	-2.88
40255	-3.29
40258	-3.12
40261	-3.12
40264	-6.83
40267	-6.83
40270	-6.83
40273	-7.59
40276	-7.27
40279	-5.54
40282	-6.24
40285	-7.88
40288	-6.44
40291	-6.89
40294	-5.97
40297	-5.70
40300	-7.51
40303	-8.96
40306	-12.01
40309	-12.01
40312	-12.40
40315	-14.06
40318	-13.47
40321	-13.47
40324	-13.33
40327	-13.30
40330	-13.64
40333	-12.05
40336	-10.00
40339	-10.11
40342	-10.00
40345	-10.48
40348	-8.88
40351	-9.58
40354	-8.62
40357	-8.62
40360	-9.91
40363	-10.03
40366	-11.27
40369	-11.44
40372	-11.62
40375	-11.62
40378	-11.62
40381	-11.88
40384	-11.88
40387	-7.14
40390	-9.47
40393	-9.47
40396	-9.47
40399	-10.19
40402	-10.19
40405	-10.19
40408	-9.07
40411	-9.07
40414	-9.07
40417	-9.88
40420	-12.08
40423	-12.08
40426	-12.08
40429	-10.67
40432	-10.67
40435	-10.67
40438	-7.88
40441	-7.88
40444	-7.98
40447	-8.68
40450	-8.68
40453	-11.31
40456	-7.51
40459	-7.45
40462	-6.62
40465	-4.08
40468	-6.77
40471	-6.77
40474	-6.77
40477	-6.77
40480	-7.11
40483	-7.25
40486	-7.33
40489	-9.31
40492	-7.29
40495	-11.17
40498	-11.94
40501	-11.33
40504	-9.99
40507	-10.31
40510	-10.31
40513	-10.31
40516	-10.31
40519	-6.57
40522	-4.91
40525	-7.80
40528	-6.06
40531	-5.96
40534	-7.35
40537	-7.78
40540	-7.65
40543	-5.96
40546	-3.85
40549	-4.94
40552	-3.00
40555	-2.96
40558	-6.01
40561	-6.33
40564	-6.33
40567	-9.04
40570	-14.47
40573	-14.92
40576	-14.92
40579	-14.92
40582	-15.12
40585	-14.92
40588	-11.73
40591	-11.17
40594	-11.17
40597	-10.47
40600	-7.37
40603	-4.96
40606	-4.71
40609	-4.58
40612	-6.80
40615	-7.01
40618	-7.01
40621	-4.51
40624	-8.30
40627	-8.79
40630	-6.29
40633	-3.13
40636	-2.12
40639	-0.92
40642	-0.92
40645	-0.92
40648	-0.92
40651	-1.25
40654	-2.14
40657	-2.14
40660	-2.14
40663	-2.30
40666	-2.30
40669	-2.30
40672	-2.30
40675	-2.30
40678	-2.30
40681	-2.30
40684	-2.30
40687	-1.22
40690	-1.22
40693	-0.79
40696	-0.79
40699	-0.79
40702	-0.00
40705	-0.00
40708	-1.07
40711	-1.07
40714	-0.93
40717	-0.82
40720	-0.82
40723	-1.06
40726	-1.09
40729	-1.58
40732	-1.58
40735	-1.58
40738	-1.58
40741	-3.87
40744	-4.82
40747	-5.77
40750	-10.81
40753	-10.81
40756	-11.79
40759	-12.47
40762	-12.47
40765	-12.47
40768	-11.92
40771	-11.28
40774	-11.28
40777	-10.28
40780	-10.28
40783	-10.59
40786	-12.24
40789	-9.49
40792	-13.24
40795	-11.12
40798	-12.05
40801	-10.92
40804	-10.78
40807	-8.53
40810	-11.52
40813	-11.98
40816	-11.98
40819	-11.98
40822	-11.98
40825	-11.98
40828	-12.94
40831	-11.28
40834	-10.90
40837	-10.14
40840	-11.27
40843	-10.72
40846	-10.16
40849	-9.54
40852	-10.07
40855	-10.62
40858	-10.07
40861	-10.07
40864	-10.11
40867	-11.51
40870	-10.11
40873	-12.91
40876	-13.77
40879	-12.85
40882	-12.85
40885	-12.85
40888	-13.50
40891	-14.08
40894	-13.74
40897	-12.19
40900	-14.03
40903	-13.92
40906	-13.92
40909	-12.14
40912	-11.56
40915	-11.56
40918	-12.96
40921	-9.39
40924	-9.73
40927	-9.85
40930	-9.73
40933	-9.73
40936	-9.72
40939	-7.82
40942	-9.56
40945	-12.44
40948	-12.12
40951	-9.30
40954	-10.77
40957	-10.58
40960	-9.78
40963	-10.89
40966	-10.89
40969	-10.89
40972	-10.89
40975	-9.22
40978	-4.49
40981	-4.49
40984	-6.71
40987	-4.01
40990	-4.01
40993	-7.60
40996	-9.53
40999	-12.61
41002	-13.56
41005	-13.47
41008	-9.50
41011	-9.11
41014	-9.11
41017	-4.65
41020	-6.21
41023	-5.42
41026	-5.38
41029	-7.38
41032	-8.87
41035	-8.87
41038	-8.87
41041	-8.87
41044	-8.87
41047	-8.25
41050	-8.25
41053	-8.20
41056	-10.83
41059	-10.24
41062	-10.24
41065	-12.23
41068	-9.86
41071	-9.67
41074	-9.67
41077	-8.62
41080	-5.74
41083	-10.23
41086	-10.68
41089	-10.54
41092	-9.77
41095	-11.32
41098	-13.82
41101	-14.14
41104	-12.30
41107	-14.18
41110	-14.18
41113	-14.18
41116	-12.14
41119	-12.07
41122	-11.26
41125	-12.52
41128	-11.44
41131	-8.74
41134	-9.87
41137	-6.48
41140	-6.48
41143	-6.16
41146	-5.30
41149	-4.96
41152	-4.71
41155	-4.71
41158	-7.69
41161	-7.69
41164	-7.69
41167	-7.69
41170	-8.78
41173	-9.28
41176	-7.61
41179	-7.61
41182	-7.50
41185	-7.00
41188	-7.71
41191	-6.64
41194	-6.64
41197	-10.12
41200	-10.12
41203	-9.98
41206	-10.71
41209	-6.94
41212	-9.27
41215	-9.27
41218	-9.27
41221	-9.27
41224	-8.67
41227	-8.43
41230	-8.59
41233	-8.59
41236	-7.72
41239	-9.88
41242	-10.74
41245	-10.74
41248	-7.00
41251	-11.17
41254	-10.98
41257	-10.22
41260	-9.11
41263	-10.04
41266	-10.68
41269	-10.36
41272	-9.45
41275	-9.45
41278	-9.59
41281	-9.59
41284	-9.15
41287	-10.04
41290	-9.47
41293	-7.87
41296	-8.49
41299	-7.87
41302	-8.00
41305	-9.47
41308	-11.15
41311	-11.43
41314	-10.54
41317	-9.76
41320	-9.76
41323	-11.20
41326	-6.03
41329	-6.03
41332	-5.53
41335	-5.65
41338	-10.11
41341	-9.32
41344	-10.11
41347	-7.93
41350	-10.07
41353	-11.40
41356	-11.08
41359	-4.67
41362	-8.99
41365	-8.94
41368	-6.16
41371	-6.62
41374	-6.62
41377	-6.62
41380	-6.62
41383	-5.07
41386	-8.03
41389	-8.03
41392	-8.03
41395	-8.03
41398	-5.15
41401	-2.45
41404	-2.29
41407	-3.59
41410	-2.97
41413	-2.20
41416	-2.20
41419	-6.70
41422	-5.35
41425	-7.59
41428	-7.59
41431	-7.19
41434	-7.44
41437	-6.06
41440	-8.17
41443	-8.17
41446	-8.17
41449	-9.16
41452	-10.06
41455	-9.19
41458	-9.10
41461	-8.12
41464	-8.83
41467	-8.12
41470	-6.36
41473	-5.07
41476	-7.09
41479	-9.45
41482	-9.77
41485	-11.01
41488	-10.00
41491	-11.70
41494	-7.70
41497	-10.97
41500	-7.14
41503	-8.47
41506	-9.40
41509	-9.40
41512	-9.40
41515	-9.40
41518	-9.03
41521	-9.49
41524	-9.49
41527	-8.25
41530	-8.87
41533	-7.08
41536	-8.22
41539	-7.41
41542	-7.82
41545	-7.92
41548	-4.55
41551	-3.60
41554	-3.56
41557	-8.48
41560	-9.26
41563	-8.49
41566	-10.74
41569	-11.61
41572	-10.69
41575	-9.78
41578	-10.67
41581	-9.78
41584	-9.78
41587	-12.46
41590	-11.29
41593	-7.19
41596	-7.18
41599	-7.18
41602	-7.16
41605	-7.16
41608	-6.73
41611	-6.11
41614	-7.91
41617	-4.86
41620	-3.95
41623	-1.79
41626	-1.79
41629	-5.88
41632	-5.88
41635	-5.91
41638	-5.91
41641	-2.51
41644	-2.51
41647	-2.74
41650	-2.26
41653	-2.90
41656	-4.04
41659	-5.13
41662	-7.56
41665	-5.53
41668	-6.75
41671	-6.75
41674	-6.75
41677	-6.75
41680	-7.55
41683	-7.37
41686	-6.13
41689	-12.16
41692	-7.16
41695	-7.84
41698	-8.03
41701	-8.25
41704	-8.25
41707	-8.38
41710	-10.59
41713	-11.93
41716	-11.93
41719	-11.93
41722	-11.93
41725	-10.23
41728	-11.19
41731	-7.68
41734	-9.01
41737	-10.15
41740	-10.15
41743	-10.10
41746	-2.51
41749	-4.44
41752	-6.79
41755	-3.32
41758	-4.60
41761	-4.94
41764	-5.33
41767	-5.34
41770	-5.34
41773	-6.21
41776	-9.30
41779	-9.30
41782	-7.72
41785	-6.40
41788	-6.40
41791	-6.40
41794	-6.40
41797	-2.91
41800	-2.35
41803	-3.22
41806	-3.77
41809	-6.10
41812	-6.64
41815	-6.64
41818	-7.19
41821	-7.19
41824	-7.19
41827	-7.19
41830	-7.05
41833	-6.85
41836	-6.85
41839	-8.08
41842	-8.18
41845	-7.84
41848	-8.98
41851	-11.89
41854	-11.89
41857	-11.89
41860	-11.89
41863	-9.37
41866	-8.08
41869	-11.19
41872	-10.12
41875	-7.94
41878	-10.01
41881	-10.83
41884	-10.09
41887	-10.09
41890	-11.00
41893	-8.87
41896	-7.74
41899	-12.38
41902	-15.54
41905	-12.49
41908	-12.49
41911	-13.32
41914	-9.64
41917	-9.82
41920	-5.12
41923	-8.50
41926	-8.35
41929	-7.09
41932	-8.06
41935	-7.15
41938	-7.15
41941	-10.35
41944	-12.46
41947	-12.20
41950	-12.05
41953	-13.77
41956	-12.61
41959	-12.47
41962	-8.14
41965	-8.41
41968	-5.12
41971	-4.32
41974	-2.92
41977	-3.38
41980	-9.25
41983	-8.93
41986	-7.16
41989	-10.56
41992	-10.67
41995	-10.67
41998	-10.67
42001	-11.80
42004	-13.20
42007	-13.20
42010	-13.82
42013	-13.09
42016	-11.51
42019	-11.56
42022	-10.90
42025	-10.76
42028	-10.62
42031	-10.61
42034	-9.31
42037	-6.79
42040	-5.49
42043	-6.13
42046	-7.55
42049	-5.03
42052	-5.41
42055	-8.24
42058	-8.24
42061	-8.24
42064	-8.15
42067	-3.76
42070	-3.76
42073	-3.76
42076	-3.76
42079	-6.06
42082	-5.53
42085	-6.06
42088	-6.20
42091	-2.81
42094	-2.27
42097	-2.19
42100	-0.85
42103	-0.85
42106	-0.85
42109	-0.85
42112	-1.41
42115	-2.37
42118	-2.37
42121	-2.37
42124	-2.37
42127	-6.63
42130	-0.62
42133	-0.62
42136	-0.00
42139	-0.00
42142	-0.01
42145	-0.00
42148	-0.83
42151	-1.74
42154	-1.74
42157	-0.83
42160	-0.83
42163	-0.00
42166	-0.00
42169	-0.00
42172	-2.02
42175	-2.12
42178	-0.66
42181	-3.04
42184	-3.99
42187	-3.99
42190	-7.61
42193	-9.60
42196	-10.47
42199	-10.47
42202	-10.47
42205	-10.47
42208	-10.47
42211	-10.47
42214	-7.70
42217	-7.39
42220	-4.94
42223	-6.45
42226	-5.62
42229	-5.82
42232	-5.82
42235	-5.82
42238	-5.82
42241	-5.82
42244	-2.70
42247	-2.70
42250	-1.70
42253	-1.63
42256	-1.63
42259	-2.34
42262	-3.72
42265	-4.03
42268	-4.77
42271	-4.30
42274	-6.05
42277	-4.71
42280	-9.88
42283	-9.88
42286	-9.32
42289	-9.20
42292	-9.05
42295	-10.85
42298	-12.31
42301	-12.31
42304	-9.73
42307	-10.59
42310	-10.80
42313	-11.14
42316	-10.26
42319	-10.85
42322	-11.54
42325	-11.54
42328	-11.46
42331	-11.58
42334	-11.72
42337	-11.83
42340	-11.33
42343	-12.50
42346	-11.84
42349	-13.24
42352	-11.72
42355	-7.28
42358	-6.89
42361	-8.03
42364	-9.49
42367	-8.39
42370	-8.39
42373	-8.07
42376	-9.45
42379	-7.49
42382	-7.49
42385	-7.49
42388	-7.49
42391	-8.12
42394	-8.42
42397	-8.12
42400	-7.98
42403	-3.42
42406	-3.42
42409	-3.36
42412	-2.23
42415	-2.18
42418	-1.36
42421	-1.24
42424	-1.24
42427	-3.17
42430	-3.17
42433	-7.71
42436	-2.94
42439	-4.19
42442	-4.02
42445	-5.05
42448	-7.28
42451	-8.26
42454	-8.26
42457	-10.23
42460	-10.23
42463	-11.99
42466	-11.59
42469	-10.35
42472	-9.74
42475	-10.16
42478	-11.25
42481	-11.25
42484	-11.25
42487	-9.76
42490	-8.59
42493	-9.13
42496	-12.26
42499	-12.65
42502	-12.65
42505	-12.65
42508	-12.45
42511	-12.01
42514	-10.00
42517	-5.80
42520	-5.81
42523	-3.04
42526	-2.45
42529	-2.53
42532	-2.53
42535	-2.83
42538	-2.83
42541	-2.83
42544	-2.83
42547	-2.83
42550	-2.83
42553	-2.83
42556	-2.53
42559	-2.53
42562	-2.53
42565	-1.44
42568	-1.44
42571	-1.44
42574	-0.00
42577	-0.00
42580	-0.00
42583	-0.00
42586	-0.00
42589	-0.00
42592	-0.13
42595	-0.13
42598	-1.68
42601	-2.66
42604	-2.66
42607	-1.83
42610	-1.32
42613	-1.32
42616	-1.32
42619	-6.60
42622	-6.60
42625	-6.60
42628	-6.60
42631	-6.60
42634	-3.33
